id,titel,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5yCbSmcG2awddmzYgHZUAs,Nacreous (Spa),alternative,0.0738,0.0268,1,-32.367,1,0.0485,0.959,0.979,0.0765,0.0322,78.857,228002,4
5yDJpu0xh0d1w13gXaE3lS,The Heart from Your Hate,metal,0.582,0.928,10,-4.659,0,0.0635,0.00876,5.03e-06,0.297,0.565,113.043,243853,4
5yDL13y5giogKs2fSNf7sj,Glad You Came,party,0.722,0.851,7,-3.873,0,0.0639,0.0319,0.0,0.108,0.452,126.885,197936,4
5yEPxDjbbzUzyauGtnmVEC,Bitter Sweet Symphony,rock,0.389,0.889,9,-6.546,1,0.0442,0.0415,0.0,0.463,0.524,171.121,358427,4
5yILv25I6BOTNOdvy19STu,MAR7ABA,hiphop,0.75,0.684,1,-5.733,1,0.46,0.0408,1.92e-05,0.0931,0.337,105.032,155598,4
5yL2dV8sTkIgMEArGQiBdT,Loveless (with Teddy Swims),edm_dance,0.726,0.693,5,-5.82,0,0.0437,0.0154,0.000266,0.0971,0.387,123.96,183871,4
5ySBJY9n2teD3gtGsT18A2,Back from the Dead,rock,0.571,0.944,7,-5.28,1,0.196,8.57e-06,0.692,0.442,0.616,97.984,182867,4
5yUzqd3H7cmJ1no6B4uTzu,Angst,hiphop,0.599,0.79,9,-4.352,0,0.386,0.0213,5.87e-05,0.0778,0.528,100.119,201501,5
5ybk0RVtJLh63xcoMyLoTQ,Judas Effect,alternative,0.546,0.907,7,-6.477,1,0.044,0.00731,0.663,0.118,0.613,149.963,192000,4
5ycuH4IVcbiubxosObIPhw,Moonlight,edm_dance,0.78,0.714,4,-6.306,0,0.135,0.261,0.000104,0.106,0.558,113.009,127434,4
5ycvEFxPeQqqkdOUgWhrJl,New Money (with 21 Savage),pop,0.875,0.831,11,-5.991,1,0.0772,0.278,1.69e-05,0.0877,0.742,91.99,170322,4
5yekYQ8dIMx7sZi8hjSzbv,Stålfågel,metal,0.558,0.972,11,-4.906,0,0.101,5.26e-05,0.855,0.11,0.0942,105.022,265824,4
5yiEvFextSviCStbutB8UI,Blood In The Snow,alternative,0.67,0.697,0,-7.052,0,0.0292,0.202,0.669,0.171,0.651,120.013,286133,4
5ykbOijJEfRhuo2Td1m0Qd,7,rock,0.531,0.711,10,-4.933,1,0.0398,0.000204,0.00291,0.108,0.279,155.068,256307,4
5ylMA5GG8VDjcYUGts2QNt,demolition (Ruined by Glass Petals),party,0.773,0.843,8,-5.733,1,0.0516,0.0074,0.428,0.0696,0.399,125.02,226440,4
5yo9aAVvgiINP2lowSXP5Y,Forget You,party,0.636,0.826,10,-2.691,1,0.0382,0.0181,0.0533,0.0785,0.0353,126.024,165000,4
5yr4Geuvemr1dGpkEhKJyV,We Won't Break,party,0.554,0.851,9,-5.694,0,0.0411,0.00015,0.00196,0.267,0.648,127.983,183053,4
5yrGsJoG4FsTg6luHlNGK2,Bartender,metal,0.666,0.793,6,-6.028,1,0.0647,0.00219,3.49e-06,0.0799,0.454,96.047,240880,4
5yxBjLv4Zh3VLp4kSvoZyG,Blood Of The Elves,metal,0.368,0.951,11,-5.973,0,0.105,8.26e-05,3.66e-05,0.203,0.0796,184.031,277187,4
5z0QlOV93W6Yo7DG2SYOJP,weapon,rock,0.402,0.924,7,-4.089,0,0.156,0.00021,0.0,0.237,0.443,180.075,197209,4
5z14e4rPImlgk40W33dt0U,Nikes On,indie_alt,0.825,0.313,9,-9.564,1,0.218,0.635,0.000166,0.107,0.242,83.014,162289,4
5z3Qr6kEyJiZhB0WHJSmCQ,Something About,edm_dance,0.703,0.571,0,-8.119,0,0.05,0.067,0.214,0.123,0.735,124.039,224827,4
5z6kCwTvyJb7MlgMPjXFy9,Fine Time,alternative,0.247,0.89,11,-7.862,1,0.0534,0.00303,0.000251,0.12,0.505,198.133,186533,4
5z6xHjCZr7a7AIcy8sPBKy,Smooth Criminal,rock,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267,4
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,rock,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,4
5zB8z2lhlHDEADHqgIkNYo,Black Dress,indie_alt,0.832,0.408,5,-9.208,1,0.0457,0.252,1.5e-05,0.133,0.299,132.971,152785,4
5zDVyVBJoE0NVUmYcyvTny,Do I Have To Say The Words?,rock,0.503,0.595,7,-9.383,1,0.0294,0.0895,2.49e-06,0.148,0.457,128.099,371200,4
5zEAGm4yKQ8NMemN0m3rW1,Nirvana,party,0.758,0.694,0,-4.922,1,0.0453,0.0723,0.0,0.0566,0.428,117.969,157910,4
5zH710lFSLtkHbMkslLDjR,Crazy On You,rock,0.427,0.459,9,-12.442,0,0.0332,0.116,0.000103,0.132,0.383,129.878,293440,4
5zHGVTB5kKWEPyMCK9F16J,Back To The Roots,hiphop,0.9,0.644,11,-7.164,0,0.162,0.103,1.72e-05,0.204,0.402,139.934,175333,4
5zHRrkIk98Adfqh25kMZFU,Love Me Better (with Shift K3Y & Marc E. Bassy),party,0.755,0.716,6,-5.089,1,0.0376,0.0253,0.00149,0.131,0.441,124.018,150771,4
5zM1s6gBumch2AJcRqZF6E,WZF?!,rock,0.614,0.849,11,-6.966,1,0.0841,0.0847,1.04e-06,0.0727,0.552,74.984,221329,4
5zR2NTKJbgLrQXBDApRfvp,We're Slowly Falling Apart,indie_alt,0.645,0.252,7,-16.073,1,0.0685,0.917,0.0116,0.363,0.517,134.994,124444,4
5zUAncNzilbPGxFGWBuCNB,Criminal,hiphop,0.889,0.708,1,-5.809,1,0.0757,0.276,0.00114,0.0768,0.871,90.55,169445,4
5zWehIgPMCGysidrvbltlU,I'm A Man,alternative,0.55,0.929,9,-5.765,1,0.0815,0.038,0.0,0.135,0.643,129.011,176160,4
5zbq7tbiCjPy2fTmeraOlW,Endless,alternative,0.637,0.856,0,-6.343,1,0.0661,0.217,0.861,0.209,0.381,145.054,338895,4
5zdaPzJUDG41l91POOT55L,When The World Was Happy,edm_dance,0.674,0.814,0,-7.047,1,0.0376,0.00362,0.0127,0.193,0.281,117.999,205193,4
5zdbSrKdmK9qDTkqzidcN7,You Spin Me Round (Like A Record) - Radio Edit,edm_dance,0.691,0.946,7,-2.811,0,0.0437,0.00708,0.0736,0.301,0.387,128.94,176744,4
5zlUrvdz6o5tIC2bBg31iZ,Sainted by the Storm,metal,0.499,0.961,10,-7.15,0,0.0537,0.000231,3.71e-06,0.259,0.541,106.034,224667,4
5zn3TuX5oBHrEv8R9KyLir,Ladida (My Heart Goes Boom) [feat. ILIRA],party,0.682,0.812,0,-4.931,1,0.0307,0.111,2.14e-05,0.137,0.455,126.04,173333,4
5zqObw7wjBgL9TDiAymxPn,Our Song,pop,0.595,0.759,11,-4.245,0,0.0423,0.141,0.0,0.172,0.515,80.953,163733,4
5zrO9qYyvPZekHO1Lpit6u,What a Ride,indie_alt,0.562,0.877,0,-4.636,1,0.0343,0.0101,0.087,0.0924,0.487,111.975,203527,4
5ztElwxTjUjq9Qi6yqtg8a,L'amour,rock,0.395,0.932,9,-3.428,0,0.287,0.0752,0.0,0.261,0.329,184.189,180627,4
5zyxYOyV7Bt4srefSOfJN8,Mine O' Mine,edm_dance,0.679,0.842,5,-6.751,1,0.0337,0.00191,0.00131,0.341,0.223,128.026,193939,4
601kEkd7wm0JTgDl0EM3JU,Used To Know Me,pop,0.711,0.931,1,-4.042,1,0.0323,0.0914,4.41e-05,0.0892,0.775,118.009,145840,4
60CiF9QnL0RDokVgATRN7e,Boş İstasyonlar,pop,0.677,0.771,8,-6.332,1,0.0335,0.0179,1.27e-06,0.0964,0.462,101.001,197410,4
60Ih7J2Q1o9shvMC2OAALu,Let's Dance to Joy Division,indie_alt,0.399,0.838,4,-6.679,1,0.102,0.00127,0.0,0.576,0.747,116.911,191293,4
60PAzFNW3vAiAiVK6DRJfB,Day 'N' Nite (Nightmare),pop,0.88,0.443,11,-6.359,0,0.0653,0.462,7.13e-06,0.122,0.803,138.018,221240,4
60PINd8oHZjazE0J9cuKcA,killua,edm_dance,0.591,0.703,11,-5.807,1,0.0684,0.000291,6.18e-06,0.309,0.705,122.031,97377,4
60SUdz3BYO0RJHgo5cCcjk,Hallo Anna,indie_alt,0.769,0.663,4,-5.297,0,0.042,0.222,0.0,0.258,0.776,146.97,176740,4
60a0Rd6pjrkxjPbaKzXjfq,In the End,rock,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4
60cDK8K6EAvk7SI7xOGVun,Be Okay,edm_dance,0.648,0.482,5,-8.998,1,0.0304,0.0769,2.21e-06,0.0982,0.357,109.909,152750,4
60gK7nkjgXwQLpCPDdn2p9,You're Not Alone - Bingo Players Rmx,party,0.903,0.507,7,-9.854,0,0.127,0.00811,0.473,0.398,0.291,126.956,385870,4
60iRd83DKxuXfloZ9hHwl6,Scheissmelodie - Single Edit,pop,0.641,0.833,2,-5.761,0,0.0337,0.00802,5.58e-05,0.299,0.697,117.009,207080,4
60kkJZwSjzmoXP9dOWUlqe,Trick,party,0.874,0.541,8,-6.584,1,0.264,0.0421,0.0,0.0814,0.297,143.001,187875,4
60uets1LIegk3zJLfffZmg,Top Auf,hiphop,0.972,0.407,6,-11.008,0,0.0889,0.729,0.00105,0.1,0.261,124.934,158170,4
60wTHSJ0PxxwZDiSLiFaQX,If Only,rock,0.597,0.892,5,-4.484,0,0.0297,0.0716,0.195,0.0797,0.939,126.066,202680,4
614TxLN6BP9nN8pFcPdLVE,Sweet Lovin' - Radio Edit,party,0.683,0.91,10,-1.231,1,0.0515,0.0553,4.78e-06,0.336,0.674,124.977,202149,4
614o3Tg9I7Xv8xkovjSp7a,Change Your Mind,party,0.677,0.864,1,-5.466,0,0.0689,0.00571,0.00478,0.356,0.663,128.055,184687,4
61BVrOj4m7VExiFpw7z7zF,Nicht verdient,pop,0.722,0.916,8,-4.116,1,0.0905,0.16,0.0,0.37,0.705,125.03,205507,4
61GiMDN1kUiEQK6zHGMdnx,Metamodernity,indie_alt,0.822,0.544,5,-10.077,1,0.0358,0.389,0.165,0.108,0.826,121.968,162663,4
61I9cgs7pjE5OBpzq6rDXj,Sorry,pop,0.548,0.783,0,-8.244,1,0.0393,0.00549,1.76e-06,0.246,0.164,167.987,183929,4
61MZN0yyMWSEwrLPUUGfgJ,Sheena Is a Punk Rocker - 2017 Remaster,rock,0.42,0.965,0,-1.986,1,0.0403,0.0981,0.000335,0.0784,0.846,176.243,169920,4
61P2aDpv9XtRoqPGIEh9lN,How Far Can We Go,edm_dance,0.704,0.884,7,-8.348,1,0.0632,0.102,0.89,0.114,0.129,122.999,399736,4
61Q9oJNd9hJQFhSDh6Qlap,House Of The Rising Sun,rock,0.315,0.534,9,-7.552,0,0.031,0.000825,0.108,0.101,0.283,116.891,269720,3
61Tpnuqz2YnUA1sMgM7xmK,Nagame,alternative,0.214,0.272,2,-13.932,1,0.0368,0.868,0.623,0.107,0.137,67.403,159901,5
61X73CJcpwGIxgQgKEXbw0,You and Me On The Rock (feat. Lucius),alternative,0.568,0.686,1,-6.635,1,0.033,0.15,1.81e-06,0.0881,0.725,172.075,230098,4
61ZM92T2zaXIVsqncThQzC,In Your Eyes (feat. Alida),party,0.57,0.672,8,-5.888,0,0.0716,0.172,1.04e-06,0.0768,0.461,120.018,208222,4
61bvjHRHHFB0gNab4kKqCK,What Would You Do? [Feat. Gavin Rossdale],metal,0.546,0.798,11,-4.812,1,0.0354,0.00729,0.0368,0.111,0.233,123.001,290302,4
61hOggobh04KVuPBt9UVUN,Ice Cream,hiphop,0.672,0.339,8,-13.493,0,0.235,0.828,0.786,0.0859,0.069,158.035,139747,4
61lqNlVRnWYiR9C7BDJw2l,You Give Love A Bad Name,rock,0.53,0.964,0,-2.571,0,0.0553,0.0528,4.84e-06,0.372,0.823,122.807,223147,4
61mWefnWQOLf90gepjOCb3,Duality,metal,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,252613,4
61pZEdG7eSvdjGOdRGYyqu,KARMA,hiphop,0.637,0.73,2,-6.041,1,0.477,0.108,0.0,0.492,0.505,118.459,210787,5
61qn7uoDsuswZs5p2DkFiP,Wish You Were Here,rock,0.246,0.768,9,-7.48,1,0.0387,0.000631,0.301,0.102,0.35,169.873,212733,4
61rELAKbEKXdidjxXviWd0,Giving Up,alternative,0.377,0.951,11,-4.015,0,0.0482,0.0279,0.253,0.129,0.298,133.931,203751,4
61viWAXyKA61e0Gxv2j6Q6,Majika,edm_dance,0.603,0.9,1,-8.445,1,0.0361,0.000921,0.908,0.324,0.586,120.024,213444,4
62102D1yfhWdzW39Vj06FR,Dopamine (feat. Eyelar),edm_dance,0.691,0.806,11,-5.392,0,0.123,0.0518,0.0,0.192,0.873,117.971,216771,4
623rRTKwGmgjH6sjE9uWLh,Scatman (ski-ba-bop-ba-dop-bop),party,0.65,0.82,5,-10.9,0,0.0356,0.0662,0.00272,0.215,0.757,135.982,215973,4
625jkHj7icOUfybXTqowuK,Wie du mich anschaust,hiphop,0.576,0.379,4,-12.804,0,0.127,0.183,0.0,0.115,0.194,179.54,208000,4
62Bx1A1qyruvGgdL2oyxNK,Crystal Prison,metal,0.3,0.977,0,-4.015,1,0.171,9.11e-05,0.163,0.109,0.139,120.033,255786,4
62LTppMMcW65EGe7gKs5nL,The Love,indie_alt,0.695,0.47,0,-12.166,0,0.0366,0.677,0.491,0.104,0.506,149.951,158949,4
62TCEZic6RfrMkC2jkJQ2S,Tempest Of Blades,metal,0.466,0.989,7,-6.867,1,0.101,4.8e-06,0.571,0.0985,0.145,137.026,212100,4
62Vz24WH66GYadBPFJKwT7,20s,pop,0.629,0.681,2,-6.724,1,0.18,0.0454,0.0,0.362,0.377,150.016,184458,4
62W4sUTAiyYtwEjrKPoYx4,Land Of The Living,party,0.676,0.991,0,-5.956,1,0.0673,0.0463,0.0,0.383,0.603,135.011,218067,4
62Yo3FDddWY8ydu6PW2wyz,Nail Tech,party,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,206385,4
62b8HlEbRG55EcDdPhcuO7,Something Magical,edm_dance,0.739,0.87,2,-4.3,1,0.0396,0.0135,7.23e-05,0.076,0.741,125.022,126720,3
62eNYg3cHHfr1ThVxe2vaM,Separate Ways,metal,0.401,0.979,4,-1.928,0,0.0822,0.00056,0.0,0.153,0.245,139.03,300699,4
62eyQ0C0IbRBplVsU1C3rL,Rockin A Cardigan In Atlanta - Remix,party,0.908,0.67,1,-3.668,1,0.105,0.564,0.0,0.283,0.823,139.891,138000,4
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,pop,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,232893,4
62lpUhdL9mVo6ZRn1zLTB2,"Neues Jahr, neues Glück",rock,0.586,0.916,6,-3.685,1,0.106,0.0152,0.0,0.381,0.509,115.574,138673,4
62oxmZdzHnTB9Mc6Qq6NgV,Bad Idea,pop,0.684,0.785,5,-4.601,0,0.104,0.0661,0.0,0.325,0.187,139.846,143130,4
62tDpymKVSXEu0W3d4AMr9,Do What I Want,hiphop,0.821,0.897,1,-3.624,1,0.129,0.091,3.44e-06,0.106,0.354,154.985,171827,4
62yJjFtgkhUrXktIoSjgP2,Radioactive,rock,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),party,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,227280,4
633LUET3ZRrG8B60EvJe2N,Bombermann,hiphop,0.858,0.329,9,-13.795,1,0.443,0.00822,6.95e-06,0.175,0.673,160.134,153375,4
637OtLCaTsNsqQqLrtDWBE,Séance,alternative,0.63,0.64,9,-8.207,0,0.0381,0.0797,0.79,0.0801,0.441,147.988,220541,4
63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,party,0.811,0.699,7,-5.211,1,0.114,0.0726,1.38e-06,0.148,0.733,122.987,214789,4
63I92UeWpnRlkGCnWxzQnE,Caruso - Live,indie_alt,0.219,0.288,2,-13.709,0,0.0501,0.741,0.00295,0.946,0.119,70.045,288000,3
63JU4kHsgytIKkSM4tedme,Everything's Electric,alternative,0.409,0.969,1,-2.423,0,0.0706,0.00435,0.000124,0.0602,0.5,166.02,216860,4
63KC2Aunh24fSJkOIaWCk1,F.O.O.L. - Hard Mix,edm_dance,0.522,0.743,1,-4.62,0,0.0429,0.0791,4.35e-05,0.428,0.0716,155.085,185810,4
63MHeFB8wPnk1BdOzOhSQH,A Cloak Woven of Stars,metal,0.405,0.962,10,-3.604,1,0.0801,1.01e-05,0.219,0.501,0.18,144.989,217667,4
63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,rock,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,210373,4
63PJ7AVOjL5WcaYmPxiblX,Son Durağın,pop,0.609,0.521,1,-10.147,0,0.0415,0.0537,4.98e-06,0.137,0.684,126.016,236631,4
63R67smkvrZ1kgo6U0DcIN,Walking Like That,indie_alt,0.849,0.552,7,-7.617,0,0.0365,0.464,5.54e-05,0.082,0.747,111.989,149000,4
63SevszngYpZOwf63o61K4,Nevermind,party,0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600,4
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",rock,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267,4
63VgMd3OURXAV5X70DZeui,Feuertanz,rock,0.263,0.882,2,-4.45,1,0.0874,0.000106,0.000234,0.292,0.559,105.038,207187,4
63WuQOXohQIxOxIFA2K7bR,SUPERMODEL,rock,0.636,0.876,7,-3.413,1,0.0555,0.00164,0.0,0.117,0.799,120.983,148064,4
63XMOmULrOsdTEpg6NiaQT,Takmıyorum,pop,0.796,0.624,7,-6.151,0,0.118,0.311,0.0,0.15,0.67,137.048,150275,4
63aj87TQG6F3RVO5nbG2VQ,In Da Getto,party,0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,131067,4
63bWXWGcWnRQvdS8bJWdkB,Love Again (feat. Alida),party,0.636,0.822,0,-4.321,0,0.0507,0.0534,1.99e-05,0.121,0.338,127.225,147402,4
63cTVY6A0yeJ0DsjXBwYVH,Smoke Signals,metal,0.35,0.954,4,-4.562,0,0.233,2.2e-05,0.00238,0.355,0.323,170.088,214057,3
63eV5hreY9feQP2CmYavpj,Electric - Pokemon 25 Version,party,0.615,0.701,0,-4.257,1,0.0472,0.00302,0.0,0.0471,0.251,98.073,193543,4
63iBv67DSrEao8sDW3byIe,1981,edm_dance,0.728,0.905,7,-7.073,1,0.0513,0.000716,0.914,0.0944,0.161,129.983,371135,4
63k361zOGEhmvgzBdzzSGP,The Sunshine,indie_alt,0.512,0.614,6,-14.368,1,0.0292,0.104,0.738,0.252,0.965,168.071,117173,4
63nVsCAdxu9OdeRhe58wiE,Broken Wings,rock,0.286,0.473,1,-15.646,0,0.0388,0.115,4.23e-05,0.071,0.449,99.233,345840,4
63oIpOHmjQ41v3bCJ8Ewl2,ON FIRE (feat. Ricky Rich),hiphop,0.747,0.576,10,-6.915,0,0.0652,0.121,0.0,0.0498,0.814,102.107,183500,4
644RtTy8O2hT4zpF5BSVTA,Alzheimer's Disease (Floor 1),alternative,0.101,0.151,7,-20.285,0,0.0422,0.921,0.951,0.114,0.0335,84.238,256926,4
644XCMrp3SEoJgvbY9kuHt,Lovely Allen,alternative,0.537,0.951,5,-6.629,1,0.104,0.0493,0.867,0.157,0.0964,116.244,271040,4
646J2jOtUe4Jflrmh6JFjN,Bring Me To Life,metal,0.312,0.946,4,-3.209,0,0.107,0.00749,2.93e-06,0.288,0.297,189.892,235893,4
64BKKgWdKdmKlQDzRfHW3C,Free (with Drew Love),edm_dance,0.653,0.565,1,-6.636,1,0.0354,0.00561,3.02e-05,0.145,0.165,124.987,222253,4
64BbK9SFKH2jk86U3dGj2P,Otherside,rock,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,4
64C00gcYOfCw2RWC28iW7B,A New England,indie_alt,0.521,0.538,5,-7.204,1,0.0343,0.841,0.0,0.112,0.727,166.84,107949,4
64Ds8EuwkeGSOeXDzXLRZz,sheluvme,alternative,0.543,0.677,8,-5.203,1,0.284,0.514,1.19e-05,0.239,0.712,82.36,150840,4
64F1ojnPPiJiFZtYQtHB7r,Eye of the Tiger,rock,0.823,0.562,0,-10.134,0,0.0318,0.156,0.00033,0.0861,0.562,108.863,245533,4
64ZyI00DBUUigpTanQqA0l,Heimkommen,hiphop,0.771,0.45,1,-9.446,0,0.0683,0.151,0.00592,0.112,0.432,99.01,189446,4
64aQgqPR3EarouVFnCXji8,Друг,alternative,0.434,0.883,11,-5.494,0,0.0346,0.426,0.594,0.182,0.446,146.97,196824,4
64kDGEpOWlkv2l6x4TVNOs,Broken Heart,rock,0.528,0.861,2,-4.309,1,0.0518,0.0108,0.0,0.268,0.591,95.02,187372,4
64kkgd3oHZVHvqvpBkah2l,Beyond You and Me,indie_alt,0.735,0.742,6,-7.419,0,0.0378,0.0782,0.813,0.0929,0.59,122.017,242617,4
64lmE7hixqSVxMsk5nvG8e,ACOUSCOUS,indie_alt,0.427,0.371,5,-11.405,1,0.147,0.689,1.96e-05,0.21,0.354,65.722,237000,3
64pUytZWfCpeeMBN0XAadF,Psychic,hiphop,0.739,0.58,1,-7.414,1,0.0637,0.0395,0.0,0.114,0.452,96.501,220760,4
64syMK7oo9VPihJBj1IBGH,Scum,metal,0.184,0.954,4,-7.719,1,0.103,1.22e-05,0.804,0.0932,0.222,83.346,158200,3
650R4q7Hv0g7K1b2rlPXH6,Berserker,metal,0.266,0.98,7,-4.259,1,0.188,0.000309,0.0224,0.541,0.251,120.031,238000,4
658QJ4p8WcbT3O7iWLpO1D,Scary Garry,edm_dance,0.812,0.974,8,-2.327,1,0.227,0.695,0.512,0.582,0.064,153.979,99748,4
65G9ljHILZ3jYtQwnBIWSt,Slush,alternative,0.898,0.544,2,-5.409,1,0.0837,0.437,0.000983,0.161,0.946,148.466,237748,3
65HXJWOYBX2pFpdtusWRiV,Dancing Queen,party,0.908,0.559,11,-6.329,1,0.333,0.00656,0.0,0.234,0.616,143.993,193076,4
65JrmVnWM5KzM1WrXIY0tI,Hellraiser,metal,0.538,0.835,11,-7.637,1,0.0265,3.24e-05,2.7e-06,0.219,0.667,97.958,275160,4
65JyCv3jVXSpkGaVyIMnbw,Paper Thin,indie_alt,0.714,0.243,0,-13.513,1,0.0478,0.646,0.212,0.11,0.504,125.834,298720,4
65NCSimdLk7UIWwOKJPOJB,Pisces,metal,0.6,0.849,9,-5.788,0,0.0376,0.0174,0.00205,0.0745,0.257,140.002,305571,1
65OXGbKBQ8gUyJvUd0jNpf,"Boom, Boom, Boom, Boom!!",party,0.801,0.947,11,-4.624,0,0.0387,0.0118,0.427,0.0248,0.968,138.489,202583,4
65ShmiE5aLBdcIGr7tHX35,Vicarious,metal,0.506,0.877,0,-5.73,1,0.032,5.16e-05,0.776,0.0712,0.302,114.589,426680,5
65UKBA32AVBzthOGP62D2U,Tracking Treasure Down,party,0.561,0.766,8,-5.058,0,0.0478,0.00358,0.000117,0.141,0.28,135.075,189067,4
65XY6Cx0263J5BPnY8mPyE,Narcissistic Cannibal (feat. Skrillex & Kill the Noise),metal,0.519,0.892,11,-5.285,0,0.113,0.000456,0.000525,0.572,0.559,174.027,190707,4
65aGF0Q6hLvlbIyuY2OXwX,No Panties,party,0.912,0.513,1,-5.927,1,0.421,0.0114,0.0,0.0969,0.303,147.95,142999,4
65cFQKhShJA0HntTgOpxpJ,Wer will Streit ?,hiphop,0.794,0.586,1,-9.503,1,0.489,0.0627,0.0,0.0856,0.734,141.998,175775,4
65hYDDFvFzyS3AIJ3qIKPx,When The Sun Goes Down,alternative,0.349,0.87,11,-4.746,0,0.183,0.0346,0.0,0.129,0.417,169.649,200013,4
65hcKsJBUmV0sRJEx5zvIa,Pinky Promises,hiphop,0.759,0.682,1,-4.081,0,0.309,0.0778,0.0,0.251,0.514,143.995,181233,4
65hqr4D7lPZ3lOIYDyPGhY,Blue Peony,hiphop,0.642,0.286,4,-11.942,0,0.0945,0.335,0.828,0.178,0.345,83.004,156709,4
65iyI1iybyv5ecsfBHSdUf,Gangsta Nation,hiphop,0.843,0.7,9,-3.249,0,0.26,0.127,0.0,0.876,0.675,95.05,293053,4
65kgYgOzEafMDBhvlbZhsS,Rollin',hiphop,0.636,0.589,9,-7.019,1,0.426,0.056,0.0,0.0585,0.469,82.927,142581,4
65tzGxRAwbrZd2yhHcGgLf,My Carousel,party,0.563,0.735,6,-6.488,0,0.108,0.0109,2.32e-05,0.0871,0.24,125.076,166639,4
6617B93qonMjCv0fU9dwFu,chambre rouge,indie_alt,0.711,0.818,0,-7.618,0,0.0516,0.123,0.495,0.654,0.402,106.968,193250,4
6656ZMxIGQewFwQt5x4GvR,Animals,metal,0.553,0.977,0,-3.271,1,0.0629,0.000468,0.0397,0.0713,0.632,153.868,182338,4
66DsfRM8bCpAEQ2NT4PMs9,Thinking of You,alternative,0.674,0.597,2,-9.791,1,0.236,0.587,3.93e-06,0.0935,0.347,99.854,260750,4
66HB3QjqHIl9VF4O7ojyEB,Slow Down,edm_dance,0.698,0.87,4,-5.278,0,0.039,0.0683,0.147,0.1,0.398,127.937,191953,4
66IeUPwDOsKPgJwOIheoM6,A Great Divide - Fen Doi Remix,indie_alt,0.594,0.706,7,-8.605,0,0.0285,0.0494,0.938,0.0648,0.67,132.976,372358,4
66LT15XEqCaWiMG44NGQRE,Here To Stay,metal,0.564,0.947,2,-4.998,1,0.0448,7.81e-06,0.828,0.373,0.351,100.002,270960,4
66LXZLB5neVWhdeEx56qjS,Sweet Shop,alternative,0.673,0.763,6,-9.027,0,0.08,0.00667,0.184,0.159,0.261,147.078,230427,4
66NGYwxqmLrCzCfSXCKDSj,Hidden Spirit,pop,0.775,0.673,0,-6.185,0,0.0413,0.355,0.0,0.141,0.596,113.953,184977,4
66Pb7HniIm0I1h52Rpcg3O,Dayan,pop,0.798,0.774,7,-4.088,1,0.0943,0.0752,9.02e-06,0.334,0.753,91.007,173850,3
66XXbNv7BZKoILNq4PUho5,Rote Augen,hiphop,0.778,0.572,2,-6.579,1,0.0768,0.455,0.0,0.0875,0.529,140.014,165000,4
66ZM0tKioRCiW5TyPUdfpl,Suffer,metal,0.538,0.95,6,-3.519,1,0.0627,1.72e-05,1.14e-06,0.345,0.536,124.988,203291,4
66d6LokRxraTsz9CZ9IfSj,Flowers,alternative,0.791,0.4,5,-8.413,0,0.0656,0.149,0.0,0.58,0.446,92.884,242089,4
66lOpKgTyFjOrac4S1s94g,Rebel Rebel - 1999 Remaster,rock,0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65e-06,0.248,0.624,126.341,269360,4
66uR26h9WTxwKhJCWnz5J9,Nieve,party,0.848,0.665,6,-6.342,1,0.0492,0.00296,0.000864,0.107,0.687,120.002,140440,4
66utv1GAi3FNV7kQFtrTtJ,Liebe & Respekt,hiphop,0.483,0.59,11,-8.916,0,0.412,0.579,3.91e-05,0.103,0.262,179.067,194667,4
672N8DGGTOLCOgWe0koX5g,I Wanna Be Your Dog,indie_alt,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,188560,4
